job_id,canonical_role,skill,category
train-10118,Business Analyst,Agile,Management & Soft Skills
train-10118,Business Analyst,Business Analysis,Management & Soft Skills
train-10121,Other / Domain Specialist,HTML,Web & Frameworks
train-10121,Other / Domain Specialist,Java,Programming Languages
train-10132,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10132,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10135,Digital Marketing Specialist,Data Analysis,Data Science & AI
train-10135,Digital Marketing Specialist,Google Analytics,BI & Analytics Tools
train-10135,Digital Marketing Specialist,SEM,BI & Analytics Tools
train-10138,Other / Domain Specialist,SEM,BI & Analytics Tools
train-10139,Backend Developer,CSS,Web & Frameworks
train-10139,Backend Developer,Java,Programming Languages
train-10139,Backend Developer,MySQL,Databases & Storage
train-10139,Backend Developer,REST API,Web & Frameworks
train-10139,Backend Developer,jQuery,Web & Frameworks
train-10140,Software Engineer,Angular,Web & Frameworks
train-10140,Software Engineer,Java,Programming Languages
train-10140,Software Engineer,MongoDB,Databases & Storage
train-10140,Software Engineer,MySQL,Databases & Storage
train-10140,Software Engineer,REST API,Web & Frameworks
train-10140,Software Engineer,SQL,Databases & Storage
train-10140,Software Engineer,SQL Server,Databases & Storage
train-10141,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10142,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10142,Other / Domain Specialist,R,Programming Languages
train-10142,Other / Domain Specialist,SAS,Data Science & AI
train-10143,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10143,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10143,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10145,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10146,Other / Domain Specialist,Project Management,Management & Soft Skills
train-10147,Other / Domain Specialist,Business Analysis,Management & Soft Skills
train-10147,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10147,Other / Domain Specialist,SAS,Data Science & AI
train-10147,Other / Domain Specialist,SQL,Databases & Storage
train-10152,Product Manager,Data Analysis,Data Science & AI
train-10152,Product Manager,Product Management,Management & Soft Skills
train-10154,Other / Domain Specialist,Communication,Management & Soft Skills
train-10155,Other / Domain Specialist,Agile,Management & Soft Skills
train-10155,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10155,Other / Domain Specialist,Git,Cloud & DevOps
train-10156,Other / Domain Specialist,Power BI,BI & Analytics Tools
train-10156,Other / Domain Specialist,SQL,Databases & Storage
train-10156,Other / Domain Specialist,SQL Server,Databases & Storage
train-10164,Other / Domain Specialist,Power BI,BI & Analytics Tools
train-10167,Business Analyst,Business Analysis,Management & Soft Skills
train-10169,Full Stack Developer,Angular,Web & Frameworks
train-10169,Full Stack Developer,Bootstrap,Web & Frameworks
train-10169,Full Stack Developer,CSS,Web & Frameworks
train-10169,Full Stack Developer,HTML,Web & Frameworks
train-10169,Full Stack Developer,JavaScript,Programming Languages
train-10169,Full Stack Developer,MySQL,Databases & Storage
train-10169,Full Stack Developer,Node.js,Web & Frameworks
train-10169,Full Stack Developer,PHP,Programming Languages
train-10174,Other / Domain Specialist,Business Analysis,Management & Soft Skills
train-10174,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10174,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10174,Other / Domain Specialist,SQL,Databases & Storage
train-10177,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10181,Digital Marketing Specialist,SEM,BI & Analytics Tools
train-10181,Digital Marketing Specialist,SEO,BI & Analytics Tools
train-10185,Data Analyst,Data Analysis,Data Science & AI
train-10185,Data Analyst,Machine Learning,Data Science & AI
train-10185,Data Analyst,Python,Programming Languages
train-10185,Data Analyst,R,Programming Languages
train-10188,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10188,Other / Domain Specialist,R,Programming Languages
train-10189,QA / Test Engineer,Communication,Management & Soft Skills
train-10191,Machine Learning Engineer,Data Analysis,Data Science & AI
train-10191,Machine Learning Engineer,Hadoop,Data Science & AI
train-10191,Machine Learning Engineer,Machine Learning,Data Science & AI
train-10195,Business Analyst,Business Analysis,Management & Soft Skills
train-10201,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10201,Other / Domain Specialist,Data Science,Data Science & AI
train-10204,Other / Domain Specialist,C,Programming Languages
train-10204,Other / Domain Specialist,C++,Programming Languages
train-10206,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10206,Other / Domain Specialist,Machine Learning,Data Science & AI
train-10207,Other / Domain Specialist,ASP.NET,Web & Frameworks
train-10207,Other / Domain Specialist,Angular,Web & Frameworks
train-10207,Other / Domain Specialist,Azure,Cloud & DevOps
train-10207,Other / Domain Specialist,SQL,Databases & Storage
train-10208,Other / Domain Specialist,Communication,Management & Soft Skills
train-10208,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10208,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10209,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10209,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10209,Other / Domain Specialist,SQL,Databases & Storage
train-10211,Other / Domain Specialist,Communication,Management & Soft Skills
train-10211,Other / Domain Specialist,Problem Solving,Management & Soft Skills
train-10217,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10217,Other / Domain Specialist,Hadoop,Data Science & AI
train-10217,Other / Domain Specialist,R,Programming Languages
train-10217,Other / Domain Specialist,SAS,Data Science & AI
train-10221,Other / Domain Specialist,Communication,Management & Soft Skills
train-10221,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10222,Machine Learning Engineer,Algorithms,Data Science & AI
train-10222,Machine Learning Engineer,C,Programming Languages
train-10222,Machine Learning Engineer,C++,Programming Languages
train-10222,Machine Learning Engineer,Machine Learning,Data Science & AI
train-10222,Machine Learning Engineer,PyTorch,Data Science & AI
train-10222,Machine Learning Engineer,TensorFlow,Data Science & AI
train-10223,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10224,Data Analyst,Tableau,BI & Analytics Tools
train-10226,Machine Learning Engineer,Data Analysis,Data Science & AI
train-10226,Machine Learning Engineer,Hadoop,Data Science & AI
train-10226,Machine Learning Engineer,Machine Learning,Data Science & AI
train-10226,Machine Learning Engineer,Natural Language Processing,Data Science & AI
train-10226,Machine Learning Engineer,Python,Programming Languages
train-10226,Machine Learning Engineer,SQL,Databases & Storage
train-10228,Other / Domain Specialist,Communication,Management & Soft Skills
train-10229,DevOps / Cloud Engineer,Hadoop,Data Science & AI
train-10229,DevOps / Cloud Engineer,Linux,Cloud & DevOps
train-10229,DevOps / Cloud Engineer,SQL,Databases & Storage
train-10229,DevOps / Cloud Engineer,SQL Server,Databases & Storage
train-10235,Other / Domain Specialist,Communication,Management & Soft Skills
train-10239,DevOps / Cloud Engineer,Data Analysis,Data Science & AI
train-10239,DevOps / Cloud Engineer,Python,Programming Languages
train-10241,Other / Domain Specialist,C,Programming Languages
train-10241,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10241,Other / Domain Specialist,Excel,BI & Analytics Tools
train-10247,Backend Developer,Algorithms,Data Science & AI
train-10247,Backend Developer,C,Programming Languages
train-10247,Backend Developer,C++,Programming Languages
train-10247,Backend Developer,Linux,Cloud & DevOps
train-10247,Backend Developer,Oracle,Databases & Storage
train-10247,Backend Developer,SQL,Databases & Storage
train-10249,Digital Marketing Specialist,Data Analysis,Data Science & AI
train-10249,Digital Marketing Specialist,Google Analytics,BI & Analytics Tools
train-10249,Digital Marketing Specialist,HTML,Web & Frameworks
train-10249,Digital Marketing Specialist,PHP,Programming Languages
train-10249,Digital Marketing Specialist,SEO,BI & Analytics Tools
train-10250,Digital Marketing Specialist,SEM,BI & Analytics Tools
train-10250,Digital Marketing Specialist,SEO,BI & Analytics Tools
train-10251,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10253,Other / Domain Specialist,Communication,Management & Soft Skills
train-10257,Data Engineer,Data Analysis,Data Science & AI
train-10257,Data Engineer,Hadoop,Data Science & AI
train-10257,Data Engineer,R,Programming Languages
train-10257,Data Engineer,SAS,Data Science & AI
train-10259,Business Analyst,Financial Analysis,Management & Soft Skills
train-10261,Project Manager,Data Analysis,Data Science & AI
train-10261,Project Manager,Power BI,BI & Analytics Tools
train-10261,Project Manager,Project Management,Management & Soft Skills
train-10261,Project Manager,Tableau,BI & Analytics Tools
train-10264,Other / Domain Specialist,Apache Spark,Data Science & AI
train-10264,Other / Domain Specialist,Elasticsearch,Databases & Storage
train-10264,Other / Domain Specialist,Hadoop,Data Science & AI
train-10264,Other / Domain Specialist,Hive,Databases & Storage
train-10264,Other / Domain Specialist,MySQL,Databases & Storage
train-10264,Other / Domain Specialist,Python,Programming Languages
train-10264,Other / Domain Specialist,Redis,Databases & Storage
train-10264,Other / Domain Specialist,SQL,Databases & Storage
train-10264,Other / Domain Specialist,SQL Server,Databases & Storage
train-10265,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10266,Backend Developer,CSS,Web & Frameworks
train-10266,Backend Developer,HTML,Web & Frameworks
train-10266,Backend Developer,Java,Programming Languages
train-10266,Backend Developer,JavaScript,Programming Languages
train-10266,Backend Developer,jQuery,Web & Frameworks
train-10270,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10271,Other / Domain Specialist,Agile,Management & Soft Skills
train-10271,Other / Domain Specialist,HTML,Web & Frameworks
train-10271,Other / Domain Specialist,Java,Programming Languages
train-10271,Other / Domain Specialist,JavaScript,Programming Languages
train-10271,Other / Domain Specialist,jQuery,Web & Frameworks
train-10273,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10274,Other / Domain Specialist,Project Management,Management & Soft Skills
train-10276,Other / Domain Specialist,Algorithms,Data Science & AI
train-10276,Other / Domain Specialist,Data Mining,Data Science & AI
train-10276,Other / Domain Specialist,Hadoop,Data Science & AI
train-10276,Other / Domain Specialist,Java,Programming Languages
train-10276,Other / Domain Specialist,Machine Learning,Data Science & AI
train-10276,Other / Domain Specialist,Python,Programming Languages
train-10276,Other / Domain Specialist,Scala,Programming Languages
train-10279,Product Manager,Product Management,Management & Soft Skills
train-10283,Other / Domain Specialist,Angular,Web & Frameworks
train-10283,Other / Domain Specialist,JavaScript,Programming Languages
train-10283,Other / Domain Specialist,jQuery,Web & Frameworks
train-10284,Data Analyst,Data Analysis,Data Science & AI
train-10284,Data Analyst,Google Analytics,BI & Analytics Tools
train-10284,Data Analyst,HTML,Web & Frameworks
train-10284,Data Analyst,MySQL,Databases & Storage
train-10284,Data Analyst,Python,Programming Languages
train-10284,Data Analyst,R,Programming Languages
train-10284,Data Analyst,SQL,Databases & Storage
train-10284,Data Analyst,SQL Server,Databases & Storage
train-10285,Other / Domain Specialist,SEM,BI & Analytics Tools
train-10287,Other / Domain Specialist,Data Analysis,Data Science & AI
train-10289,Other / Domain Specialist,Business Analysis,Management & Soft Skills
train-10289,Other / Domain Specialist,Project Management,Management & Soft Skills
train-10294,Other / Domain Specialist,Project Management,Management & Soft Skills
train-10295,Other / Domain Specialist,Financial Analysis,Management & Soft Skills
train-10298,Data Engineer,C,Programming Languages
train-10298,Data Engineer,C#,Programming Languages
train-10298,Data Engineer,Hadoop,Data Science & AI
train-10298,Data Engineer,Hive,Databases & Storage
train-10298,Data Engineer,Java,Programming Languages
train-10298,Data Engineer,Python,Programming Languages
train-10314,Data Engineer,SQL,Databases & Storage
train-10317,Digital Marketing Specialist,Data Analysis,Data Science & AI
train-10317,Digital Marketing Specialist,Google Analytics,BI & Analytics Tools
train-10317,Digital Marketing Specialist,SEM,BI & Analytics Tools
train-10317,Digital Marketing Specialist,SEO,BI & Analytics Tools
train-10318,Other / Domain Specialist,Data Analysis,Data Science & AI
